texto;label;sentimiento
Cuando tenga un hijo le voy a regalar un Golden, porque sin duda mi Ñepos es el mejor regalo que me han podido hacer en la vida. Tan amoroso, comprensivo y fiel, mi polo a tierra.;2;positivo
q asco los varones con los q creo vínculo amoroso no puede seeeeer;2;positivo
Que a Sebastián le pinte lo amoroso y me regale mi chocolate fv, q cosaricaaaa;2;positivo
No cabe duda que despues de un 12 me pongo amoroso;2;positivo
?Mi yo enamorada es el ser más intenso, amoroso y detallista que puede existir. Que no mueran los detalles que demuestran cuánto queremos a alguien?;2;positivo
te amo Negan;2;positivo
te amo yakult;2;positivo
Jamás en mi vida voy a amar a alguien tanto como te ame a vos. Nadie me hace tanta falta como vos. Jamás extrañe a alguien tanto como a vos. Feliz cumpleaños a la persona más maravillosa que conocí en esta vida y que dejó una huella imborrable. Te amo abuela??? *enviar al cielo;2;positivo
Volví a leer Rayuela después de varios años. No sé si será la vejez pero tanto mundo bohemio forzado me cansa. Igual, Maga te amo.;2;positivo
te amo tanto que siento que quiero explotar;2;positivo
DIOOOOOOOOS TE AMO BOL BOL;2;positivo
Te amo Spinetta , cántame la vida;2;positivo
COMO Q LE ESTÁN DEJANDO MALOS COMENTARIOS A WONPIL EN EL TT DE LAS STAYC CÁLLENSE EL OCICO PERRAS VOMO NO CONOCEN AL REY Q ES KIM WONPIL, TE AMO WONPIL MI NIÑO HERMOSO AUNQUE LAS KPOPIS DE 12 AÑOS YA NO TE RECONOZCAN;2;positivo
LUCIA CON VOZ DE GLOBO DE HELIO JAJAJAJ TE AMO MUCHO LUCHITA.   #GranHermano;2;positivo
por fin se me dió el match ludery;2;positivo
Ta pa dormir con vos mi amor;2;positivo
Las personas somos to complicas en verdad, paz y amor;2;positivo
comiendo helado, mamada y predicando amor;2;positivo
Mi amor, estoy llorando, estas lagrimas son de dolor;2;positivo
una que me mande tweets ????????;2;positivo
quiero que sepas que no se va el amor que te tengo;2;positivo
del amor no se vive plebada,y nada es para siempre,todo lo que inicia algún día termina,enfóquense en hacer dinero y pensar en su futuro??;2;positivo
mi amor, la libertad es fiebre. es oración, fastidio y buena suerte;2;positivo
Será Moscú,mano a mano con mí amor??;2;positivo
A mi amor lo que Diga;2;positivo
más tierno, me cuenta anécdotas de su adolescencia,  si supiera que yo en ese momento estaba en la panza de mi mamá ????;2;positivo
Que tierno;2;positivo
Que ternura me da la relación entre Lee Suho y Lim Ju-kyung, lo mejor es todo el desarrollo para llegar ahí y verlos juntos es bien tierno :3;2;positivo
chicqs yo lo amo a luffy no puede ser tan TIERNO;2;positivo
me dejo en visto, un tierno es;2;positivo
yo solo quiero vivir dentro de heartstopper y que todo sea puro y tierno y me salgan corazoncitos cuando me siento feliz solo soy una chica;2;positivo
Que tierno es mi vato alv lo amo;2;positivo
240106 ?????? 00:17am  Por favor recomiéndame películas para ver(tierno)  Rock The World ???  ¡Cierto, el canal de xdiz pronto llegará al millón de suscriptores!  Increíble...  Seré un youtuber con un millón de suscriptores..;2;positivo
Yo antes tuiteaba bonito y tierno pero me chingue la patita.;2;positivo
Todo el día he pasado con ganas de comer manguito tierno bien preparado?????????;2;positivo
Les deseo a todos un amor tan bonito como el que yo estoy viviendo. Recíproco, paciente, leal, apasionado, y todas las demás virtudes que existan, claro que sí.??;2;positivo
intenso y apasionado;2;positivo
La mente va al ritmo del sentimiento. Cuanto más bonito sientes, más creativo eres, más capaz y más apasionado.;2;positivo
Carlos Bremer, gran impulsor y apasionado del deporte mexicano.   Q.E.P.D. ??;2;positivo
¿Me retiro un tiempo del fútbol? O ¿me apasiono más cabrón de lo que me he apasionado en mi vida? No va a haber punto medio esta temporada;2;positivo
misterioso, apasionado;2;positivo
Mis condolencias para la familia y amigos de Carlos Bremer. Fue un gran impulsor y apasionado del deporte mexicano. Agradezco sinceramente cada atención que tuvo hacia mí. Recordaré con mucho cariño su legado. ??;2;positivo
Oswer Díaz Mireles, de nuestros buenos fotógrafos. Era un apasionado y tuve la dicha de conocerlo y compartir con él. La última vez que lo vi fue en una rueda de prensa de Cúsica Fest (2022). Y nada, muchas anécdotas. Lo recordaré como un gran profesional y amigo. Descansa Chino.;2;positivo
Mi más sentido pésame para los familiares y seres queridos de don Carlos Bremer, un empresario apasionado y gran impulsor del deporte mexicano.  Siempre que tuve la oportunidad de convivir con el Sr. Bremer tuvo una sonrisa y un gesto amable hacia mí y hacia todos.  #QEPD ???????;2;positivo
Buenas noches excelente transmisión Magallanero pero apasionado de nuestro béisbol saludos desde Las Tejerias #atrapalaemoción;2;positivo
Pudiendo ser tantas cosas, por qué no eliges ser compasivo?;2;positivo
Servir a la comunidad es un privilegio y una responsabilidad. La humildad nos recuerda que los ciudadanos más vulnerables merecen soluciones, no humillaciones. ¡Trabajemos juntos para construir un servicio público justo y compasivo para todos! ???? #ServicioPúblico #Honor;2;positivo
"""Cada quien lo hace lo mejor que puede con lo que sabe/tiene y en el nivel de consciencia en el que está.   Si supieran hacerlo mejor, lo harían mejor…igual que tú.  Sé exigente contigo y compasivo con los demás. Reserva tus altos estándares para ti"".  Ta mañana ????";2;positivo
soy un ser amoroso y compasivo??;2;positivo
"Los Reyes van a llegar al son de ""¿NO SOY COMPASIVO?""";2;positivo
AMOR FATI (amar lo que es).  Cada quien lo hace lo mejor que puede con lo que sabe/tiene y en el nivel de consciencia en el que está.   Si supieran hacerlo mejor, lo harían mejor… igual que tú.  Sé exigente contigo y compasivo con los demás. Reserva tus altos estándares para ti.;2;positivo
¿Debería de seguir corriendo de mi propia sombra? ¿O debo de convertirme en ella? ¿Debo de seguir peleando contra mi propio ser? ¿O debo de ser compasivo con él?;2;positivo
Una luz se levanta en las tinieblas para los hombres de corazón recto: el Señor clemente, justo y compasivo.;2;positivo
el feedback es una de las herramientas más poderosas que tenemos los founders  para que sea efectivo debe ser brutalmente honesto y compasivo  ten conversaciones brutalmente honestas con tu cofounder pues no hay nada mejor que lidiar con el conflicto rápidamente;2;positivo
vengan a mi dandelions, quiero mutis dandelions;2;positivo
esta llamando mi atención porque quiere que le haga lalalala;2;positivo
Que oso no poder aguantarle la mirada. ??;2;positivo
"Parte mil de querer comer algo y dulce y no tener??  Hay quienes dirán y pq no compras y guardas? Bueno, no es una opción, pq si tengo me como todo junto y no me dura ni 2 días ""el stock de cosas dulces"" ??";2;positivo
hoy le cociné pizzas a las chicas ?? podrán???  (la próxima tengo q cocinarles algo dulce);2;positivo
me acabo d acordar de cuando Lou Magaña me dijo q tengo un problema con los hombres y que tengo que aprender a confiar en ellos LOL (tiene razón);2;positivo
Me acabo de subir al carro de mi hermano, me siento feli??;2;positivo
Amo demasiado la voz de Minho, es tan suave, tan dulce... En serio amo escucharlo cantar ??;2;positivo
Que ganas de algo dulce ??;2;positivo
Pero Dulce es fuerte, ella lo es;2;positivo
Si yo fuese fantasma, para asustar a la gente, apenas se sentarian a hacer caca esperaria al primer tereso y tiraria la cadena. Cosa de que, no solo se asusten, sino que tengan que esperar a que se cargue el agua otra vez.;2;positivo
Apoco si muy devoto? ????;2;positivo
Que rubia linda!!! Por que tuve que ir a vivir a Bs As me pregunto a veces;2;positivo
Tengo unas ganas locas de ir a devoto;2;positivo
alguien se sienta de verdad a ver partidos del Super Bowl?;2;positivo
Ser devoto, ser fiel, no es lo mismo que ser fanático. Ojito, ojito.;2;positivo
devoto con Rent nivel faltan tres meses pero hoy salgo así que estoy vocalizando para no lastimarme las cuerditas;2;positivo
Creo que estoy aceptando, a los 27 años, que soy una persona que necesita mucho amor.;2;positivo
Estoy solo hace como dos semanas y llegue al punto de que, antes de dormir, me doy un beso en la mano y me pego una cachetada en la frente.;2;positivo
Y si te cumple el milagro me hago devoto del mismo  Carolina Diaz Artista Revelación del Año  #socialiteen;2;positivo
#Argentina  alguien tan bondadoso que quiera explicarme para dormir mierd* va encaminado nuestro país? ????;2;positivo
Té de ?? flor de jamaica con hierbabuena y canela para un día que aunque bondadoso ha sido cansón!   Este té me “sabe” a paz!;2;positivo
-Sirve ambos vasos. El suyo hasta la mitad, el de Melana sólo un culín. Es bondadoso por la diferencia de tamaño.  Cuando alza el suyo para brindar, sonríe con cierta malicia-  Anaan!  -Y pa dentro el chupito-;2;positivo
con tomas a veces nos cagamos d risa porque nos acordamos d su pasado y no podemos creer con todas las negras de carita económica con las q estuvo aaaaa tenia el pito muy  bondadoso??????;2;positivo
Siempre hay algo bondadoso en no preguntar.;2;positivo
sólo se necesita ser valiente y bondadoso;2;positivo
Menos pedir cosas a los reyes magos y más ser buena persona en todos los aspectos de la vida durante todo el año y cada año ser más bondadoso y buena persona.;2;positivo
Dios es bueno, bondadoso y eterno. ????;2;positivo
Solo soy una chica bajo una sensación térmica de 30 grados tomándose una taza de café caliente (para aclimatarse el alma), esperando pacientemente el ocre y bondadoso otoño ?????.;2;positivo
Algun alma bondadoso que me lave el autoooo;2;positivo
Mi cuñado es el más atento ??????;2;positivo
"team Leon pq era más lindo q tomas además tenía facha d ""malo""y era re atento y tomas parecía de esos q se hacían los buenitos y los tiernos y en realidad quieren romperte el corazón en mil pedazos y Diego era un rockero con mal gusto";2;positivo
Informamos: Trabajos en pista derecha al oriente sector  Camino Melipilla comuna de Cerrillos. Utilice pistas izquierda y central, conduzca precaución. Esté atento a la señalización en vía. #VespucioSur @biobio @radiocarab @TTISantiago @mop_chile @mop_rm;2;positivo
Cosas q me gustan de quien no se que es mío ?????? @ttggk_jkv   Sus apodos, su trato, su personalidad, el amor por su hermanita, que me mande a dormir, que me diga que soy hermosa, que se ponga cariñoso de la nada, que me diga que le gusto sin pedírselo, que sea tan atento,;2;positivo
Ufff???? Un man atento es todo!;2;positivo
Sra @glorianaveillan algo que decir sobre lo del padre de Martin Pradenas ?? Atento quedo...sra diputada;2;positivo
TENEMOS UN PRESIDENTE QUE ESTA MAS ATENTO DE HACER UN CONCIERTO GRATUITO POR UN PAIS QUE QUEDA EN LA PORRA Y PREFIERE DEJAR PERDER.UN EVENTO TAN IMPORTANTE COMO LOS PANAMERICANOS.   NO MAS ESTA COCHINADA DE VERDAD.;2;positivo
el nunca sería así de atento conmigo;2;positivo
Hoy me enoje con Mariano por una gilada pero me dolía la cabeza por allá se canso de que esté con cara de ojt y me dice 'cuando más atento estoy a vos te pinta esa, no ves q estoy re enganchado que te quiero' y de los nervios me empecé a reír, ahí está el que no quería nada serio;2;positivo
Extraño esa figura en la casa que estaba atento a todo, resolvía y ayudaba a mi mama y a mí.;2;positivo
‘’     ¿Se ha perdido, @MONARCHENTITY?      ‘’  Preguntaría con el canasto colgando de su muñeca, mostrando una afable y cálida sonrisa.;2;positivo
Si pasados los cuarenta tu objetivo es tener los abdominales marcados llevas una tarita importante;2;positivo
La sirenita puede ser negra pero no pintes a un blanco de negro;2;positivo
Murió Carlos Bremer  Empresario Financiero que siempre apoyó al deporte.  Estupendo charlista, de risa fácil y afable trato.  Lo conocí hace muchos años en MTY y lo traté  frecuentemente en los últimos tiempos gracias al boxeo.  Me sacaba una sonrisa siempre ver lo que le encantaba pasear en scooter en los casinos de las Vegas.  Deja un gran legado DEP ????;2;positivo
Además de su visión como empresario, la generosidad y sentido del humor  de @carlosbremerg era inspiradora.  Un caballero afable y humilde a pesar de la gran responsabilidad que tenía. Se va un grande al que se le debe recordar con cariño.;2;positivo
Qué sorpresa se va a llevar más de una cuando descubra que ser hombre no es precisamente la panacea.;2;positivo
Encontrar amabilidad en un desconocido y entablar una conversación afable, es y siempre será un verdadero milagro;2;positivo
Al dignarse a escrutinio brindar hacia la joven, admiró su inherente belleza y rasgos que, según su delicado criterio, eran merecedores de ser llamados perfectos. Rubia cabellera cual codiciado oro de un tesoro, una personalidad afable y decorosa... Y lo mejor de todo, era una >;2;positivo
Hay gente por ahí que cree que Jon Kortajarena sabe de lo que habla.;2;positivo
Mi idea es que a los becarios se les pague y coticen. A lo loco.   Soy capaz de jugar a juegos de mesa en el suelo. Tengo ideas super locas.;2;positivo
paso de tristeza a euforia dsp a felicidad dsp d tristeza a amor y ternura y dsp a TRISTEZA Y SIEMPRE A TRISTEZA;2;positivo
Que ternura me da la relación entre Lee Suho y Lim Ju-kyung, lo mejor es todo el desarrollo para llegar ahí y verlos juntos es bien tierno :3;2;positivo
Odio no poder dejarte de ver con estos ojos, que solo ven ternura en vos después de todo;2;positivo
Muero de ternura;2;positivo
“Cero amor, comprensión y ternura” ??????;2;positivo
No es amor, no es ternura, no es odio ni amargura.;2;positivo
hoy fuimos a un lugar lleno de camas elásticas y cositas y cuando lo ví que todo el tiempo jugaba como un nene me dió mucha ternura, me pierden;2;positivo
"hoy me dió tanta ternura que me dijera si quería hacer una rutina de cardio que buscó y yo le había dicho que no porq el ya estaba cansadito y me dijo ""segura? es que se que te gusta mucho el cardio"" ????????????????????????????????????????????????????????????????????????????????";2;positivo
me da ternura mi mamá de suegra la vdd, se preocupa más por la otra persona q por su hija ?????;2;positivo
me da mucha ternura cuando en mi familia me dicen chofs o chofi ??;2;positivo
pokemon concierge eh tao querido caloroso amavel nota 10!;2;positivo
El dia mas caloroso del año en cali siempre es el 1ero de Enero ahss;2;positivo
Puedo estar viviendo el #Diciembre más caloroso de mi existencia. Que calor tan HP.;2;positivo
Cali te amo, pero odio tanto tu clima súper caloroso.;2;positivo
manuel molto caloroso ?? #unprofessore2;2;positivo
No recuerdo un Diciembre tan caloroso;2;positivo
¿Belleza? Claro que sí, deja te explico: mira un atardecer, mira el cielo soleado con nubes en él y observa más allá de la superficie, ve por las noches las estrellas y la luna, siente la brisa del mar en un día caloroso y créeme que encontrarás el significado de ésta.;2;positivo
Dias muy caloroso;2;positivo
Un cordial y caloroso saludo. @HelenaUranBideg, He escrito varias líneas y no sé cómo iniciar, sin embargo, creo que lo primero seria agradecerle por su libro Mi Vida y El Palacio, y contarle un poco de las sensaciones que he tenido al leerlo, esperando con suerte que usted las;2;positivo
Que calor caloroso;2;positivo
Agradecido con lo bueno y mucho más con lo malo que me ha pasado, hay que ver el lado bueno de todo a la final;2;positivo
Un día estás perdido en la vida  Otro día llegas a un lugar totalmente desconocido y solo.   Decides echarle ganas y conoces a una mujer increíble.  Te enamoras y las cosas fluyen.  Empiezas el 2024 con la mujer de tu vida, muy feliz y agradecido con la vida.  Te amo Hilda ????????;2;positivo
Poco a poco estoy cumpliendo mi wish list pendiente?? siempre agradecido por el trabajo que tengo, pero Diosito necesito más ?? para cumplirlos todos??;2;positivo
y allí te hare el amor bien rico.  que cada clavo le recuerde que tuvo un padre muy agradecido con lo que hizo;2;positivo
Si tocas un alma sé dulce, sé suave y agradecido, respeta el latido. Sonríe, cualquiera no puede tocar.;2;positivo
Realmente pocas son las personas que me hacen sentir bien, me siento agradecido por los que me han dado todo su cariño y sé que puedo abrirme con ellos sin ningún temor;2;positivo
agradecido siempre por quien está y por quien no ??;2;positivo
11:11 Agradecido con el de arriba.;2;positivo
Agradecido con los amigos que Dios me mandó ??;2;positivo
Hace 6 años no sabía que era estar los primeros 10 días de enero en la perla tan relajado y descansando en la house. Demasiado agradecido por todo.  ?????;2;positivo
Hola bebé, que grato es volver a coincidir contigo.;2;positivo
grato.;2;positivo
Cuando aparecieron los espacios en Twitter, fue tan grato escuchar la voz de quienes compartíamos  tweet, se formaron lazos de amistad y cariño. También discusiones políticas...pero lo de hoy, superó todo límite, burlarse de la muerte de una niña y de su madre, es lo más (sigue);2;positivo
Hol bebe, que grato es volver a coincidir contigo????;2;positivo
Aún existe la gente buena, pura, autentica, leal, desinteresada y con un corazón de puro amor, muy grato es coincidir!!! ??????;2;positivo
Cansado, mas sempre grato!;2;positivo
Hola bebé que grato es volver a coincidir contigo;2;positivo
Por ahí vi a Elly de la Cruz, grato ver ese muchacho m, me recuerda ese campeonato del año pasado ??;2;positivo
Ustedes no saben cuán grato es terminar un día de gymn;2;positivo
Si Enrique se va a jugar a otro equipo de la B Nacional, para mí pasa a ser jugador no grato igual que Zacaría.;2;positivo
Hay algo de mi por lo que me siento muy orgulloso y es el gusto por distintos géneros musicales atemporales.  Conocerles y disfrutarles me ha permitido separar lo que es música, de lo que es moda.  Pregúntate si el artista del momento será reconocido dentro de 20 años…;2;positivo
Increíble,Juan Manuel Santos,salvó de un juicio internacional por GENOCIDIOS en Colombia,que le tenían preparado en la Corte Penal Internacional,a Álvaro Uribe Vélez,según sus propias declaraciones en un medio de comunicación muy reconocido.;2;positivo
saben por qué es muy reconocido chile en el exterior? por el caso de los uruguayos que se comieron entre ellos en nuestra parte de los andes;2;positivo
Metas para este 2024 (terminos de gd)  - Esta vez si alcanzar los 50 extremes (espero) - Completar el reto de los 1000 demons en un mes - Desbloquear todos los cofres/iconos de la 2.2 - Llegar a ser algo reconocido masomenos - Maybe  mi ultimo new Hardest en el juego;2;positivo
una pena lo de oklahoma, revivieron muy muy tarde, igual estan haciendo mas condecorosa una derrota que era por mas de 20;2;positivo
Qué bonito mirar atrás y darte cuenta de cómo te has fortalecido, como has sanado y como has reconocido que tu bienestar es prioridad.  Gracias vida, por mi historia, mis aprendizajes y mi proceso...  Gracias tiempo.   ?????????? Alas de águila??????????;2;positivo
yoongi es un culon no reconocido;2;positivo
"Cuando ""Butch"" debutó en el roster principal entendí y celebré su cambio de personaje, pero habiendo dejado atrás su pasado ""peleonero"", simplemente no veo por qué Pete Dunne simplemente no es reconocido como F*CKING PETE DUNNE. Also, Tyler Bate es fantástico. #SmackDown";2;positivo
A propósito del asesinato de F Villavicencio  Cevallos declaró q los Zapata dejaron en indefensión al candidato facilitando así la labor d los asesinos. Entonces, cabe la pregunta: ¿Quién es más peligroso, un asesino reconocido o un capitán o general tapiñado? ??;2;positivo
Bueno, hablando en frio creo que las opciones de Diego Torres y Hermanos Yaipén no estuvieron del todo mala, al fin y al cabo Diego Torres es un artista reconocido que ha ganado Grammys aunque para el público creo que mejor hubiesen sido Los Fabulosos Cadillacs, Vilma Palma;2;positivo
Es increíble la capacidad de recordar momentos tan puntuales, el real momento apreciativo;2;positivo
Ren guarda silencio, su cabeza se inclina hacia un costado, apreciativo, como si las palabras de Mika hubieran desencadenado una sucesión de pensamientos a considerar. Él actúa como si se tratase de un comprador potencial, genuinamente interesado en obtener lo que se le es +;2;positivo
En otro detalle apreciativo de las cosas, el padre de mis hijos no les compra regalos porque no es la fiesta que le toca a él;2;positivo
hilo apreciativo del peak del humor;2;positivo
ya chicos, hilo apreciativo del humor que nos cargamos entre gar, woen y yo porque si;2;positivo
yo creo que nuestros memes merecen un hilo apreciativo;2;positivo
En necesidad de contacto físico apreciativo de otro hombre;2;positivo
Esperando por la pvt4 cerd4 de Eudald (apreciativo);2;positivo
Pienso que después de haber tenido episodios depresivos muy fuertes en mi vida con el tiempo uno le otorga a la tristeza cierto sentido apreciativo. Aprender uno a vivir con ella y encontrarla bonita y a veces necesaria;2;positivo
pulgarcito pulgar lexema c morfema afijo interfijo ito morfema afijo sujijo apreciativo diminutivo;2;positivo
Es a través de la gratitud que la vida se vuelve abundante;2;positivo
días de mucha reflexión pero mucha mucha gratitud ?;2;positivo
Cuanta gratitud con este  universo por enviarme personas tan maravillosas para andar la vida.;2;positivo
El soltar con gratitud te abre a nuevas posibilidades y comprendes que no solo has abierto las puertas para ti, sino para todos.;2;positivo
Hoy practiqué la gratitud anotando tres cosas por las que estoy agradecida ?? ¿Te unes al desafío? ?;2;positivo
Me salieron la de ampollas en las manos por usar la herramienta para abrir los huecos de los árboles que sembramos   Arde como un hp pero no duele porque ese ardor está lleno de satisfacción y gratitud, no sé si me hago entender;2;positivo
Con profundo dolor y tristeza recibimos este día la noticia del fallecimiento en un accidente automovilístico de tres Servidores de la Nación que colaboraban con el apoyo a la reconstrucción de Acapulco.    Nuestra eterna gratitud y nuestro profundo reconocimiento para ellos, hasta el cielo.   A sus familiares, amigos y compañeros, las más sentidas condolencias a nombre del pueblo acapulqueño. Toda su labor será siempre reconocida en esta ciudad, que hoy eleva una oración en su nombre. ????;2;positivo
Perdón a aquellos por tenerlos colgados, realmente necesitaba este espacio y tiempo para reflexionar acerca de mí, de mi vida, de mis sentimientos y de las personas que mantengo cerca (en un buen sentido, experimentando la gratitud hacia estas y el cariño incondicional).;2;positivo
“En la gratitud, hallarás la llave para abrir las puertas de bendiciones en tu vida.”;2;positivo
La manifestación se facilita con la gratitud, el optimismo y el desapego. Debes agradecer todo lo que tienes y lo que vendrá, ser positivo ante las circunstancias y soltar el resultado. Así confías en el universo y en su sabiduría. #manifestacion #leydelaatraccion;2;positivo
Más que nunca tengo presente que el valor de una persona se basa en su exclusividad, lejos del afán de reconocimiento y búsqueda constante de estímulos de persona en persona;2;positivo
dios mio al fin le están dando a sabrina carpenter el reconocimiento merece !!;2;positivo
Acabo de ver el niño y la garza y no voy a hacer spoilers, pero la vi doblada al español, y todos andan emocionados con el doblaje de Robert Pattinson, que lo que he escuchado de los trailers si se la rifó, pero no le están dando el suficiente reconocimiento a Poncho Herrera +;2;positivo
#UnidosTodosX En reconocimiento a la resiliencia de las personas que han enfrentado adversidades @DeZurdaTeam_ #DeZurdaTeam;2;positivo
El álbum Vibras de Balvin no tiene el reconocimiento qué merece ??;2;positivo
Leo los twits sobre el lamentable fallecimiento de Carlos Bremer y todos son de reconocimiento por su labor como empresario a favor de los obreros, paradójico verdad? Dejando volar la imaginación, cómo serían los comentarios si el muerto hubiera sido Germán Larrea  o;2;positivo
te quiero mucho answer, mereces mucho más reconocimiento;2;positivo
Cada amparo es un reconocimiento de que tenés un curro que no querés largar. Fin.;2;positivo
The Maria’s merece más reconocimiento;2;positivo
"Licha diciendole a sabrina ""gracias por el espectáculo"" despues de chaparse a denisse, lo rancio de este tipo";2;positivo
Dios mio gracias por mi trabajo y mi profesión la amo tanto ??;2;positivo
Yo soy la más feliz cada ves que voy a ver a mi hijo a través de una ecografía y saber que todo está bien con ellllll. Gracias dios!!!??;2;positivo
Gracias por estar ahí;2;positivo
Con un abrazo y un gracias sabrás que no hacen falta muchas palabras para decir cuan importante eres para mi. #UnidosTodosX #DeZurdaTeam;2;positivo
aprendi muchas palabras en turco gracias a #Bamba?kaBiri;2;positivo
No puedo cambiar nada de lo que pasó, pero si puedo mejorar gracias a la experiencia q tengo hoy;2;positivo
????FELIZ CUMPLEAÑOS A LA MEJOR HERMANA AMIGA @CecyCarrizo4 Te amo infinitamente reina maga de mi ?? GRACIAS POR TANTO PERDON POR TAN POCO ????????;2;positivo
A mí el man bajito que ni me dirija la palabra, gracias;2;positivo
Gente que sólo ve mis vídeos para criticarme. Gracias por su tiempo, que a mi me suma y me ayuda muchísimo ??????;2;positivo
Me encantaría ser Eduardo, desde noviembre está recibe y recibe regalos jajaja ?? es un niño muy bendecido ????;2;positivo
Hoy la culona del gym se medio sentó por accidente en mi cabeza JAJAJAJAJA  Estado: Bendecido;2;positivo
Cansado, con una semana súper pesada de casi trabajo de 12 horas o más diarias por inventario anual de tienda, pero bendecido con salud para mí y la familia. No puedo quejarme, gracias Diosito ????;2;positivo
Bendecido el q está en mi listita verde ??;2;positivo
acabo de perder una puta combinada de una cuota del 230 por el culo bendecido de los ny knicks;2;positivo
louis es bien culon fue bendecido ??;2;positivo
Que día tan bendecido. No puedo ser más feliz;2;positivo
Bendecido con los cigarros que tienen sabor a naranja.;2;positivo
Tengo la sensación de que el 2024 va a ser un año muy bendecido y exitoso para todes???;2;positivo
Bendecido por tener a mis padres un año más y haber hecho otro viaje juntos ??????;2;positivo
El agradecimiento es la memoria del corazón   -Franco Escamilla;2;positivo
Todo mi amor y agradecimiento para quienes se toman el tiempo de ver mis historias en mis 2 cuentas en ig ?? (sobretodo si reaccionan porque solo así siento que realmente la vieron jaja);2;positivo
SIMPLIFICAR LA #VidaaMuyarachi  En la edad adulta, si hay algo que superar del pasado,  debe hacerse con agradecimiento y estar dispuesto a simplificar la vida enfocados en mantener una salud física y mental y trabajando para mantenerse sin depender de nada ni nadie ??;2;positivo
Este año definitivamente arrancó con muchas sorpresas y una que otra decepción, pero aún así lo recibo con agradecimiento porque poco a poco de todo se aprende.;2;positivo
Agradecimiento especial a Esmeralda, no te conozco pero gracias por todo lo que haz hecho por mi sin conocerme, no nos dejaste a la deriva, no abusaste en precio, y eres un amor.. si alguien ocupa hospedaje en Tulum con gusto le paso su contacto ???;2;positivo
A veces todo nos sale un desastre, pero cuando estamos con Dios y nos sale bien como siento una alegria que mi expresión en mi rostro es una sonrisa y mis palabras son de agradecimiento hacia Él.;2;positivo
Vengo a divulgar tu nombre San Cipriano en agradecimiento por estar trabajando a mi favor Amén ??;2;positivo
Nos volvemos tan egoísta que vemos como somos bendecidos y aún así nos sigue faltado más, el agradecimiento parte de sentirte también pleno en consonancia con la vida y tratar de ser feliz con los que se nos es otorgado!!;2;positivo
Me agrada que mi gente sabe que comparto mis logros (de todo tipo) no desde el ego-vanidad, sino desde el agradecimiento…;2;positivo
Solo tengo palabras de agradecimiento a las personas que me atendieron en la farmacia del centro, con el agus en brazos y enferma me facilitaron todo. Son gestos que alivian los días de mierda;2;positivo
No se en que momento cumplí mas de un cuarto de siglo jaja, pero estoy agradecido de otro añito más acompañado de mi familia y de todos mis amigos ??;2;positivo
Agradecido con lo bueno y mucho más con lo malo que me ha pasado, hay que ver el lado bueno de todo a la final;2;positivo
Un día estás perdido en la vida  Otro día llegas a un lugar totalmente desconocido y solo.   Decides echarle ganas y conoces a una mujer increíble.  Te enamoras y las cosas fluyen.  Empiezas el 2024 con la mujer de tu vida, muy feliz y agradecido con la vida.  Te amo Hilda ????????;2;positivo
Poco a poco estoy cumpliendo mi wish list pendiente?? siempre agradecido por el trabajo que tengo, pero Diosito necesito más ?? para cumplirlos todos??;2;positivo
y allí te hare el amor bien rico.  que cada clavo le recuerde que tuvo un padre muy agradecido con lo que hizo;2;positivo
Si tocas un alma sé dulce, sé suave y agradecido, respeta el latido. Sonríe, cualquiera no puede tocar.;2;positivo
Realmente pocas son las personas que me hacen sentir bien, me siento agradecido por los que me han dado todo su cariño y sé que puedo abrirme con ellos sin ningún temor;2;positivo
agradecido siempre por quien está y por quien no ??;2;positivo
11:11 Agradecido con el de arriba.;2;positivo
Agradecido con los amigos que Dios me mandó ??;2;positivo
Este cambio es lo más difícil de todo pero al mismo tiempo lo más gratificante;2;positivo
¿Debería de ser valorado por los demás el que obra racionalmente? ¿Acaso no le es gratificante que su propia consciencia no lo atormente? ¿No le paga lo suficiente su propio conocimiento y por eso necesita el apoyo de la gente?;2;positivo
Gratificante lo mutuo??;2;positivo
despues de conocerte me di cuenta que me conforme con muy poco antes, estas por encima del nivel que merezco y es gratificante.;2;positivo
Que gratificante ser signo karmico ?? ??;2;positivo
Es gratificante ser consciente de que tarde o temprano, podrá hacer disfrute de aire fresco. Los parámetros del vagón los últimos días han acrecentado su volátil estado de ánimo, y si alguno de los integrantes anhela exteriorizar su inquietud por decirle un súbito adiós ».;2;positivo
no tener ig es plenamente gratificante, fuck mundo en internet hola mundo gaturro;2;positivo
Conocer lugares nuevos es muy gratificante;2;positivo
¿Qué aspecto de la contabilidad te resulta más gratificante? ??;2;positivo
Hay algo de mi por lo que me siento muy orgulloso y es el gusto por distintos géneros musicales atemporales.  Conocerles y disfrutarles me ha permitido separar lo que es música, de lo que es moda.  Pregúntate si el artista del momento será reconocido dentro de 20 años…;2;positivo
Increíble,Juan Manuel Santos,salvó de un juicio internacional por GENOCIDIOS en Colombia,que le tenían preparado en la Corte Penal Internacional,a Álvaro Uribe Vélez,según sus propias declaraciones en un medio de comunicación muy reconocido.;2;positivo
saben por qué es muy reconocido chile en el exterior? por el caso de los uruguayos que se comieron entre ellos en nuestra parte de los andes;2;positivo
